Order ID,Customer ID,Order Date,Year,Month,Quarter,Day of Week,Category,Item,Taste_Profile,Temperature,Health_Level,Ingredient_Type,Price,Quantity,Order Total,Payment Method,Price_Tier,Avg_Temp_F,Season,Is_Weekend,Is_Trend_Item,Is_Visual_Item
ORD_360294,CUST_066,2022-03-12,2022,3,1,Saturday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,3.0,12.0,Credit Card,Budget (<$6),73,Spring,True,False,False
ORD_252559,CUST_048,2022-10-17,2022,10,4,Monday,Desserts,Chocolate Cake,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,2.0,12.0,Cash,Budget (<$6),82,Fall,False,False,True
ORD_727654,CUST_078,2023-07-16,2023,7,3,Sunday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,1.0,15.0,Credit Card,Premium (>$12),96,Summer,True,False,False
ORD_819225,CUST_037,2023-04-24,2023,4,2,Monday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,3.0,15.0,Cash,Budget (<$6),80,Spring,False,False,True
ORD_722686,CUST_021,2022-03-22,2022,3,1,Tuesday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,3.0,45.0,Cash,Premium (>$12),73,Spring,False,False,False
ORD_238311,CUST_092,2022-10-27,2022,10,4,Thursday,Drinks,Lemonade,Sweet-Sour,Cold,Moderate,Beverage-Juice,3.0,5.0,15.0,Digital Wallet,Budget (<$6),82,Fall,False,False,False
ORD_485893,CUST_075,2022-03-11,2022,3,1,Friday,Starters,Beef Chili,Savoury-Spicy,Hot,Indulgent,Protein-Red Meat,7.0,1.0,7.0,Credit Card,Mid-range ($6-12),73,Spring,False,False,False
ORD_115879,CUST_063,2023-10-18,2023,10,4,Wednesday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,1.0,15.0,Cash,Premium (>$12),82,Fall,False,False,False
ORD_264051,CUST_078,2022-02-05,2022,2,1,Saturday,Side Dishes,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,1.0,4.0,Digital Wallet,Budget (<$6),66,Winter,True,False,False
ORD_425316,CUST_096,2023-02-21,2023,2,1,Tuesday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,2.0,24.0,Cash,Mid-range ($6-12),66,Winter,False,False,False
ORD_765361,CUST_038,2023-11-12,2023,11,4,Sunday,Drinks,Water,Neutral,Cold,Healthy,Beverage-Water,1.0,2.0,2.0,Digital Wallet,Budget (<$6),71,Fall,True,False,False
ORD_750494,CUST_049,2023-01-28,2023,1,1,Saturday,Starters,Sweet Potato Fries,Savoury-Sweet,Hot,Moderate,Carb-Fried,5.0,2.0,10.0,Cash,Budget (<$6),62,Winter,True,True,False
ORD_328444,CUST_077,2022-08-18,2022,8,3,Thursday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,5.0,15.0,Credit Card,Budget (<$6),97,Summer,False,True,False
ORD_705027,CUST_009,2022-08-09,2022,8,3,Tuesday,Drinks,Water,Neutral,Cold,Healthy,Beverage-Water,1.0,1.0,1.0,Digital Wallet,Budget (<$6),97,Summer,False,False,False
ORD_636477,CUST_074,2022-07-23,2022,7,3,Saturday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,2.0,30.0,Credit Card,Premium (>$12),96,Summer,True,False,False
ORD_733082,CUST_092,2022-07-16,2022,7,3,Saturday,Starters,Beef Chili,Savoury-Spicy,Hot,Indulgent,Protein-Red Meat,7.0,3.0,21.0,Digital Wallet,Mid-range ($6-12),96,Summer,True,False,False
ORD_204729,CUST_042,2023-02-25,2023,2,1,Saturday,Desserts,Chocolate Cake,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,2.0,12.0,Digital Wallet,Budget (<$6),66,Winter,True,False,True
ORD_615860,CUST_033,2023-10-23,2023,10,4,Monday,Starters,Sweet Potato Fries,Savoury-Sweet,Hot,Moderate,Carb-Fried,5.0,3.0,15.0,Credit Card,Budget (<$6),82,Fall,False,True,False
ORD_213059,CUST_075,2023-12-07,2023,12,4,Thursday,Main Dishes,Steak,Savoury,Hot,Indulgent,Protein-Red Meat,20.0,3.0,60.0,Credit Card,Premium (>$12),63,Winter,False,False,False
ORD_539537,CUST_090,2023-07-09,2023,7,3,Sunday,Starters,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,3.0,15.0,Unknown,Budget (<$6),96,Summer,True,False,False
ORD_441076,CUST_098,2022-09-03,2022,9,3,Saturday,Drinks,Coca Cola,Sweet,Cold,Indulgent,Beverage-Soda,2.5,2.0,5.0,Digital Wallet,Budget (<$6),91,Fall,True,False,False
ORD_778292,CUST_097,2023-02-09,2023,2,1,Thursday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,1.0,5.0,Cash,Budget (<$6),66,Winter,False,False,True
ORD_372857,CUST_097,2022-09-03,2022,9,3,Saturday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,4.0,12.0,Credit Card,Budget (<$6),91,Fall,True,True,False
ORD_313097,CUST_065,2022-07-24,2022,7,3,Sunday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,5.0,25.0,Cash,Budget (<$6),96,Summer,True,False,True
ORD_360440,CUST_003,2022-09-24,2022,9,3,Saturday,Main Dishes,Unknown,Unknown,Unknown,Unknown,Unknown,15.0,3.0,45.0,Cash,Premium (>$12),91,Fall,True,False,False
ORD_247954,CUST_021,2023-07-31,2023,7,3,Monday,Main Dishes,Salmon,Savoury,Hot,Healthy,Protein-Seafood,18.0,5.0,90.0,Credit Card,Premium (>$12),96,Summer,False,False,False
ORD_528717,CUST_010,2023-07-23,2023,7,3,Sunday,Desserts,Cheesecake,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,7.0,3.0,21.0,Digital Wallet,Mid-range ($6-12),96,Summer,True,False,True
ORD_361003,CUST_054,2022-06-04,2022,6,2,Saturday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,1.0,3.0,Credit Card,Budget (<$6),92,Summer,True,True,False
ORD_609382,CUST_068,2022-09-20,2022,9,3,Tuesday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,5.0,60.0,Digital Wallet,Mid-range ($6-12),91,Fall,False,False,False
ORD_633908,CUST_018,2022-06-19,2022,6,2,Sunday,Drinks,Lemonade,Sweet-Sour,Cold,Moderate,Beverage-Juice,3.0,4.0,12.0,Credit Card,Budget (<$6),92,Summer,True,False,False
ORD_131208,CUST_022,2023-08-11,2023,8,3,Friday,Drinks,Lemonade,Sweet-Sour,Cold,Moderate,Beverage-Juice,3.0,2.0,6.0,Cash,Budget (<$6),97,Summer,False,False,False
ORD_884646,CUST_048,2023-12-20,2023,12,4,Wednesday,Drinks,Coca Cola,Sweet,Cold,Indulgent,Beverage-Soda,2.5,5.0,12.5,Credit Card,Budget (<$6),63,Winter,False,False,False
ORD_237616,CUST_032,2023-09-09,2023,9,3,Saturday,Starters,Sweet Potato Fries,Savoury-Sweet,Hot,Moderate,Carb-Fried,5.0,5.0,25.0,Credit Card,Budget (<$6),91,Fall,True,True,False
ORD_506370,CUST_061,2022-07-13,2022,7,3,Wednesday,Desserts,Brownie,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,1.0,6.0,Digital Wallet,Budget (<$6),96,Summer,False,False,False
ORD_184092,CUST_046,2023-01-03,2023,1,1,Tuesday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,3.0,45.0,Credit Card,Premium (>$12),62,Winter,False,False,False
ORD_437457,CUST_093,2022-03-03,2022,3,1,Thursday,Desserts,Chocolate Cake,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,3.0,18.0,Digital Wallet,Budget (<$6),73,Spring,False,False,True
ORD_573949,CUST_084,2022-09-08,2022,9,3,Thursday,Drinks,Orange Juice,Sweet-Fresh,Cold,Healthy,Beverage-Juice,3.0,1.0,3.0,Credit Card,Budget (<$6),91,Fall,False,False,False
ORD_889187,CUST_093,2022-02-05,2022,2,1,Saturday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,5.0,25.0,Cash,Budget (<$6),66,Winter,True,False,True
ORD_762011,CUST_090,2023-03-22,2023,3,1,Wednesday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,3.0,36.0,Cash,Mid-range ($6-12),73,Spring,False,False,False
ORD_384632,CUST_066,2022-08-31,2022,8,3,Wednesday,Side Dishes,Garlic Bread,Savoury,Hot,Moderate,Carb-Bread,4.0,3.0,12.0,Digital Wallet,Budget (<$6),97,Summer,False,False,False
ORD_616864,CUST_054,2023-03-30,2023,3,1,Thursday,Desserts,Chocolate Cake,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,5.0,30.0,Credit Card,Budget (<$6),73,Spring,False,False,True
ORD_648491,CUST_081,2022-06-07,2022,6,2,Tuesday,Desserts,Fruit Salad,Sweet-Fresh,Cold,Healthy,Sweet-Fruit,4.0,5.0,20.0,Digital Wallet,Budget (<$6),92,Summer,False,True,True
ORD_672865,CUST_055,2023-01-13,2023,1,1,Friday,Starters,French Fries,Savoury,Hot,Indulgent,Carb-Fried,4.0,1.0,4.0,Digital Wallet,Budget (<$6),62,Winter,False,False,False
ORD_583433,CUST_077,2022-01-08,2022,1,1,Saturday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,3.0,15.0,Digital Wallet,Budget (<$6),62,Winter,True,False,True
ORD_551365,CUST_062,2023-03-28,2023,3,1,Tuesday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,1.0,3.0,Cash,Budget (<$6),73,Spring,False,True,False
ORD_289056,CUST_024,2022-05-21,2022,5,2,Saturday,Drinks,Water,Neutral,Cold,Healthy,Beverage-Water,1.0,3.0,3.0,Cash,Budget (<$6),86,Spring,True,False,False
ORD_392619,CUST_036,2022-09-02,2022,9,3,Friday,Main Dishes,Salmon,Savoury,Hot,Healthy,Protein-Seafood,18.0,4.0,72.0,Credit Card,Premium (>$12),91,Fall,False,False,False
ORD_884789,CUST_031,2022-11-11,2022,11,4,Friday,Starters,Cheese Fries,Savoury-Cheesy,Hot,Indulgent,Carb-Fried,5.0,1.0,5.0,Credit Card,Budget (<$6),71,Fall,False,False,False
ORD_923980,CUST_046,2023-08-24,2023,8,3,Thursday,Side Dishes,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,3.0,12.0,Unknown,Budget (<$6),97,Summer,False,False,False
ORD_199286,CUST_060,2022-01-01,2022,1,1,Saturday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,3.0,45.0,Digital Wallet,Premium (>$12),62,Winter,True,False,False
ORD_419995,CUST_082,2022-07-25,2022,7,3,Monday,Drinks,Water,Neutral,Cold,Healthy,Beverage-Water,1.0,2.0,2.0,Credit Card,Budget (<$6),96,Summer,False,False,False
ORD_571630,CUST_057,2022-04-16,2022,4,2,Saturday,Starters,French Fries,Savoury,Hot,Indulgent,Carb-Fried,4.0,3.0,12.0,Digital Wallet,Budget (<$6),80,Spring,True,False,False
ORD_444703,CUST_068,2022-04-11,2022,4,2,Monday,Side Dishes,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,4.0,16.0,Credit Card,Budget (<$6),80,Spring,False,False,False
ORD_890605,CUST_026,2022-11-27,2022,11,4,Sunday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,3.0,36.0,Credit Card,Mid-range ($6-12),71,Fall,True,False,False
ORD_275746,CUST_025,2023-07-13,2023,7,3,Thursday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,2.0,6.0,Digital Wallet,Budget (<$6),96,Summer,False,True,False
ORD_880949,CUST_091,2023-08-16,2023,8,3,Wednesday,Starters,Beef Chili,Savoury-Spicy,Hot,Indulgent,Protein-Red Meat,7.0,1.0,7.0,Digital Wallet,Mid-range ($6-12),97,Summer,False,False,False
ORD_160617,CUST_054,2023-11-09,2023,11,4,Thursday,Drinks,Orange Juice,Sweet-Fresh,Cold,Healthy,Beverage-Juice,3.0,4.0,12.0,Credit Card,Budget (<$6),71,Fall,False,False,False
ORD_361322,CUST_092,2022-01-17,2022,1,1,Monday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,1.0,5.0,Digital Wallet,Budget (<$6),62,Winter,False,False,True
ORD_925900,CUST_001,2023-08-11,2023,8,3,Friday,Desserts,Chocolate Cake,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,2.0,12.0,Digital Wallet,Budget (<$6),97,Summer,False,False,True
ORD_776589,CUST_019,2022-08-07,2022,8,3,Sunday,Drinks,Orange Juice,Sweet-Fresh,Cold,Healthy,Beverage-Juice,3.0,5.0,15.0,Digital Wallet,Budget (<$6),97,Summer,True,False,False
ORD_559692,CUST_067,2022-10-18,2022,10,4,Tuesday,Side Dishes,Garlic Bread,Savoury,Hot,Moderate,Carb-Bread,4.0,5.0,20.0,Credit Card,Budget (<$6),82,Fall,False,False,False
ORD_584847,CUST_095,2022-06-26,2022,6,2,Sunday,Main Dishes,Salmon,Savoury,Hot,Healthy,Protein-Seafood,18.0,2.0,36.0,Digital Wallet,Premium (>$12),92,Summer,True,False,False
ORD_507508,CUST_065,2022-08-13,2022,8,3,Saturday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,1.0,5.0,Credit Card,Budget (<$6),97,Summer,True,False,True
ORD_455060,CUST_044,2023-12-20,2023,12,4,Wednesday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,4.0,16.0,Credit Card,Budget (<$6),63,Winter,False,False,False
ORD_628416,CUST_004,2023-04-13,2023,4,2,Thursday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,3.0,36.0,Cash,Mid-range ($6-12),80,Spring,False,False,False
ORD_734983,CUST_034,2022-02-17,2022,2,1,Thursday,Drinks,Orange Juice,Sweet-Fresh,Cold,Healthy,Beverage-Juice,3.0,1.0,3.0,Cash,Budget (<$6),66,Winter,False,False,False
ORD_860067,CUST_030,2023-03-28,2023,3,1,Tuesday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,5.0,60.0,Cash,Mid-range ($6-12),73,Spring,False,False,False
ORD_641774,CUST_026,2022-09-07,2022,9,3,Wednesday,Starters,French Fries,Savoury,Hot,Indulgent,Carb-Fried,4.0,1.0,4.0,Credit Card,Budget (<$6),91,Fall,False,False,False
ORD_784870,CUST_058,2022-10-31,2022,10,4,Monday,Starters,French Fries,Savoury,Hot,Indulgent,Carb-Fried,4.0,1.0,4.0,Cash,Budget (<$6),82,Fall,False,False,False
ORD_330465,CUST_033,2022-03-12,2022,3,1,Saturday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,4.0,16.0,Digital Wallet,Budget (<$6),73,Spring,True,False,False
ORD_608023,CUST_072,2023-03-03,2023,3,1,Friday,Side Dishes,Onion Rings,Savoury,Hot,Indulgent,Carb-Fried,5.0,1.0,5.0,Credit Card,Budget (<$6),73,Spring,False,False,False
ORD_173844,CUST_066,2022-07-07,2022,7,3,Thursday,Desserts,Fruit Salad,Sweet-Fresh,Cold,Healthy,Sweet-Fruit,4.0,2.0,8.0,Credit Card,Budget (<$6),96,Summer,False,True,True
ORD_106992,CUST_050,2023-09-23,2023,9,3,Saturday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,1.0,15.0,Cash,Premium (>$12),91,Fall,True,False,False
ORD_131272,CUST_066,2023-12-05,2023,12,4,Tuesday,Side Dishes,Onion Rings,Savoury,Hot,Indulgent,Carb-Fried,5.0,1.0,5.0,Credit Card,Budget (<$6),63,Winter,False,False,False
ORD_614702,CUST_061,2022-05-01,2022,5,2,Sunday,Drinks,Water,Neutral,Cold,Healthy,Beverage-Water,1.0,5.0,5.0,Credit Card,Budget (<$6),86,Spring,True,False,False
ORD_939901,CUST_008,2023-01-07,2023,1,1,Saturday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,5.0,20.0,Credit Card,Budget (<$6),62,Winter,True,False,False
ORD_641413,CUST_087,2022-03-13,2022,3,1,Sunday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,1.0,3.0,Credit Card,Budget (<$6),73,Spring,True,True,False
ORD_595155,CUST_038,2022-09-04,2022,9,3,Sunday,Drinks,Orange Juice,Sweet-Fresh,Cold,Healthy,Beverage-Juice,3.0,2.0,6.0,Digital Wallet,Budget (<$6),91,Fall,True,False,False
ORD_303889,CUST_052,2022-04-11,2022,4,2,Monday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,1.0,12.0,Credit Card,Mid-range ($6-12),80,Spring,False,False,False
ORD_312590,CUST_072,2022-04-26,2022,4,2,Tuesday,Starters,Sweet Potato Fries,Savoury-Sweet,Hot,Moderate,Carb-Fried,5.0,2.0,10.0,Credit Card,Budget (<$6),80,Spring,False,True,False
ORD_730474,CUST_045,2023-09-02,2023,9,3,Saturday,Starters,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,5.0,25.0,Unknown,Budget (<$6),91,Fall,True,False,False
ORD_617511,CUST_001,2023-03-05,2023,3,1,Sunday,Drinks,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,3.0,3.0,Unknown,Budget (<$6),73,Spring,True,False,False
ORD_555452,CUST_042,2022-07-06,2022,7,3,Wednesday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,3.0,36.0,Credit Card,Mid-range ($6-12),96,Summer,False,False,False
ORD_281036,CUST_025,2022-05-23,2022,5,2,Monday,Main Dishes,Salmon,Savoury,Hot,Healthy,Protein-Seafood,18.0,3.0,54.0,Digital Wallet,Premium (>$12),86,Spring,False,False,False
ORD_220222,CUST_038,2022-06-21,2022,6,2,Tuesday,Side Dishes,Onion Rings,Savoury,Hot,Indulgent,Carb-Fried,5.0,3.0,15.0,Cash,Budget (<$6),92,Summer,False,False,False
ORD_536106,CUST_054,2023-03-13,2023,3,1,Monday,Drinks,Orange Juice,Sweet-Fresh,Cold,Healthy,Beverage-Juice,3.0,1.0,3.0,Digital Wallet,Budget (<$6),73,Spring,False,False,False
ORD_103177,CUST_005,2022-07-08,2022,7,3,Friday,Side Dishes,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,3.0,12.0,Credit Card,Budget (<$6),96,Summer,False,False,False
ORD_832038,CUST_037,2023-07-07,2023,7,3,Friday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,3.0,12.0,Credit Card,Budget (<$6),96,Summer,False,False,False
ORD_272511,CUST_016,2023-07-14,2023,7,3,Friday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,3.0,12.0,Cash,Budget (<$6),96,Summer,False,False,False
ORD_977934,CUST_054,2022-11-11,2022,11,4,Friday,Main Dishes,Unknown,Unknown,Unknown,Unknown,Unknown,15.0,5.0,75.0,Digital Wallet,Premium (>$12),71,Fall,False,False,False
ORD_852682,CUST_002,2023-05-07,2023,5,2,Sunday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,3.0,12.0,Digital Wallet,Budget (<$6),86,Spring,True,False,False
ORD_392082,CUST_029,2022-10-18,2022,10,4,Tuesday,Drinks,Water,Neutral,Cold,Healthy,Beverage-Water,1.0,1.0,1.0,Digital Wallet,Budget (<$6),82,Fall,False,False,False
ORD_703017,CUST_037,2023-10-29,2023,10,4,Sunday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,4.0,60.0,Credit Card,Premium (>$12),82,Fall,True,False,False
ORD_559798,CUST_045,2022-05-15,2022,5,2,Sunday,Drinks,Orange Juice,Sweet-Fresh,Cold,Healthy,Beverage-Juice,3.0,4.0,12.0,Cash,Budget (<$6),86,Spring,True,False,False
ORD_959213,CUST_009,2023-04-10,2023,4,2,Monday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,3.0,12.0,Unknown,Budget (<$6),80,Spring,False,False,False
ORD_418064,CUST_032,2022-11-30,2022,11,4,Wednesday,Side Dishes,Grilled Vegetables,Savoury,Hot,Healthy,Plant-Based,5.0,4.0,20.0,Credit Card,Budget (<$6),71,Fall,False,True,False
ORD_875473,CUST_034,2023-09-20,2023,9,3,Wednesday,Starters,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,1.0,5.0,Unknown,Budget (<$6),91,Fall,False,False,False
ORD_671743,CUST_045,2022-06-18,2022,6,2,Saturday,Side Dishes,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,1.0,5.0,Unknown,Budget (<$6),92,Summer,True,False,False
ORD_535147,CUST_092,2022-08-17,2022,8,3,Wednesday,Drinks,Water,Neutral,Cold,Healthy,Beverage-Water,1.0,5.0,5.0,Credit Card,Budget (<$6),97,Summer,False,False,False
ORD_751289,CUST_057,2022-09-06,2022,9,3,Tuesday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,4.0,48.0,Cash,Mid-range ($6-12),91,Fall,False,False,False
ORD_411361,CUST_080,2023-11-25,2023,11,4,Saturday,Desserts,Fruit Salad,Sweet-Fresh,Cold,Healthy,Sweet-Fruit,4.0,4.0,16.0,Credit Card,Budget (<$6),71,Fall,True,True,True
ORD_111397,CUST_088,2022-02-17,2022,2,1,Thursday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,2.0,30.0,Credit Card,Premium (>$12),66,Winter,False,False,False
ORD_136245,CUST_022,2023-01-29,2023,1,1,Sunday,Starters,Nachos Grande,Savoury-Spicy,Hot,Indulgent,Carb-Fried,10.0,3.0,30.0,Credit Card,Mid-range ($6-12),62,Winter,True,False,True
ORD_695041,CUST_091,2022-06-19,2022,6,2,Sunday,Starters,French Fries,Savoury,Hot,Indulgent,Carb-Fried,4.0,5.0,20.0,Cash,Budget (<$6),92,Summer,True,False,False
ORD_372269,CUST_050,2022-02-05,2022,2,1,Saturday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,2.0,30.0,Digital Wallet,Premium (>$12),66,Winter,True,False,False
ORD_879077,CUST_062,2022-04-28,2022,4,2,Thursday,Drinks,Water,Neutral,Cold,Healthy,Beverage-Water,1.0,2.0,2.0,Digital Wallet,Budget (<$6),80,Spring,False,False,False
ORD_670079,CUST_096,2022-04-09,2022,4,2,Saturday,Starters,Nachos Grande,Savoury-Spicy,Hot,Indulgent,Carb-Fried,10.0,4.0,40.0,Cash,Mid-range ($6-12),80,Spring,True,False,True
ORD_849981,CUST_095,2022-10-13,2022,10,4,Thursday,Starters,Cheese Fries,Savoury-Cheesy,Hot,Indulgent,Carb-Fried,5.0,2.0,10.0,Digital Wallet,Budget (<$6),82,Fall,False,False,False
ORD_546721,CUST_098,2023-01-16,2023,1,1,Monday,Starters,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,4.0,16.0,Credit Card,Budget (<$6),62,Winter,False,False,False
ORD_395578,CUST_021,2022-08-15,2022,8,3,Monday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,1.0,5.0,Unknown,Budget (<$6),97,Summer,False,False,True
ORD_952796,CUST_055,2023-03-10,2023,3,1,Friday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,5.0,15.0,Cash,Budget (<$6),73,Spring,False,True,False
ORD_744364,CUST_044,2022-07-25,2022,7,3,Monday,Desserts,Cheesecake,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,7.0,3.0,21.0,Digital Wallet,Mid-range ($6-12),96,Summer,False,False,True
ORD_478957,CUST_028,2023-02-10,2023,2,1,Friday,Starters,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,1.0,5.0,Digital Wallet,Budget (<$6),66,Winter,False,False,False
ORD_631231,CUST_006,2023-09-02,2023,9,3,Saturday,Starters,Nachos Grande,Savoury-Spicy,Hot,Indulgent,Carb-Fried,10.0,1.0,10.0,Cash,Mid-range ($6-12),91,Fall,True,False,True
ORD_997148,CUST_022,2023-03-05,2023,3,1,Sunday,Starters,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,2.0,8.0,Credit Card,Budget (<$6),73,Spring,True,False,False
ORD_535803,CUST_082,2023-12-17,2023,12,4,Sunday,Starters,French Fries,Savoury,Hot,Indulgent,Carb-Fried,4.0,4.0,16.0,Cash,Budget (<$6),63,Winter,True,False,False
ORD_300260,CUST_046,2022-08-23,2022,8,3,Tuesday,Main Dishes,Vegetarian Platter,Savoury,Hot,Healthy,Plant-Based,14.0,3.0,42.0,Digital Wallet,Premium (>$12),97,Summer,False,True,False
ORD_241986,CUST_082,2023-04-18,2023,4,2,Tuesday,Drinks,Unknown,Unknown,Unknown,Unknown,Unknown,2.5,3.0,7.5,Digital Wallet,Budget (<$6),80,Spring,False,False,False
ORD_670738,CUST_080,2023-08-16,2023,8,3,Wednesday,Main Dishes,Steak,Savoury,Hot,Indulgent,Protein-Red Meat,20.0,5.0,100.0,Digital Wallet,Premium (>$12),97,Summer,False,False,False
ORD_968245,CUST_069,2022-01-02,2022,1,1,Sunday,Starters,French Fries,Savoury,Hot,Indulgent,Carb-Fried,4.0,4.0,16.0,Digital Wallet,Budget (<$6),62,Winter,True,False,False
ORD_644502,CUST_008,2022-01-04,2022,1,1,Tuesday,Desserts,Chocolate Cake,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,5.0,30.0,Cash,Budget (<$6),62,Winter,False,False,True
ORD_886688,CUST_008,2022-03-09,2022,3,1,Wednesday,Desserts,Chocolate Cake,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,5.0,30.0,Digital Wallet,Budget (<$6),73,Spring,False,False,True
ORD_550129,CUST_086,2022-04-24,2022,4,2,Sunday,Main Dishes,Steak,Savoury,Hot,Indulgent,Protein-Red Meat,20.0,1.0,20.0,Credit Card,Premium (>$12),80,Spring,True,False,False
ORD_545498,CUST_082,2023-09-12,2023,9,3,Tuesday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,2.0,6.0,Digital Wallet,Budget (<$6),91,Fall,False,True,False
ORD_201142,CUST_027,2022-01-19,2022,1,1,Wednesday,Starters,Cheese Fries,Savoury-Cheesy,Hot,Indulgent,Carb-Fried,5.0,5.0,25.0,Credit Card,Budget (<$6),62,Winter,False,False,False
ORD_344688,CUST_078,2023-04-27,2023,4,2,Thursday,Starters,Beef Chili,Savoury-Spicy,Hot,Indulgent,Protein-Red Meat,7.0,4.0,28.0,Credit Card,Mid-range ($6-12),80,Spring,False,False,False
ORD_838282,CUST_055,2022-01-11,2022,1,1,Tuesday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,5.0,25.0,Cash,Budget (<$6),62,Winter,False,False,True
